"","data_train_30$X","SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
"23032",130766,0,0,28,0,0.090472762,4166,5,0,0,0,0
"23033",130779,1,0.9999999,48,0,0,2900,0,1,0,0,0
"23034",130780,1,0.618664962,39,1,0.317244785,8100,10,0,1,0,2
"23035",130784,1,0.9999999,67,0,0.426422498,1528,2,0,2,1,1
"23036",130785,1,0.623792069,36,1,0.172730614,2720,5,0,0,0,0
"23037",130786,0,0.042137429,45,0,0.852029594,5000,17,0,1,0,2
"23038",130789,0,0.9999999,28,0,0.984021305,750,2,0,0,0,0
"23039",130792,1,0.609302058,82,0,0.249166975,2700,11,0,0,0,0
"23040",130793,0,0,29,0,0.342518074,7330,7,0,2,0,0
"23041",130795,0,0.048198107,51,0,0.144104472,13170,13,0,2,0,1
"23042",130802,0,0.767392029,28,0,0.447411444,1834,9,0,0,0,1
"23043",130804,0,0.533613661,46,0,0.593574608,5166,12,0,2,0,0
"23044",130813,1,0.229267145,35,0,0.545884108,4020,6,0,1,0,0
"23045",130814,1,0,60,2,0.000384468,2600,4,0,0,0,0
"23046",130817,0,0.331426575,49,0,0.264635888,2100,6,0,0,0,5
"23047",130823,0,0.11386439,59,0,0.291893413,10657,15,0,2,0,1
"23048",130825,0,0.212223835,30,0,0.006984241,5583,2,0,0,0,0
"23049",130839,1,0.07920536,47,0,0.411817853,5533,11,0,2,0,1
"23050",130841,1,1.001142776,53,2,1.270486342,1500,5,3,2,1,2
"23051",130842,0,0,34,0,0.063569158,28000,7,0,1,0,0
"23052",130852,0,0.099838003,42,0,0.169798642,83333,7,0,1,0,2
"23053",130855,0,0.062965302,68,0,0.253106699,7000,7,0,1,0,0
"23054",130882,1,0.016449589,79,0,0.055028095,5160,5,0,0,1,0
"23055",130884,1,1.010747313,45,1,0.243057098,4500,16,1,0,4,1
"23056",130907,0,0.205260946,48,0,0.136817315,17833,7,0,1,0,3
"23057",130909,1,0.123562661,63,4,1.273573522,5800,17,0,3,0,1
"23058",130918,1,0.542618434,27,0,0.1699485,3300,9,0,0,0,0
"23059",130920,0,0.308115901,61,0,0.445259675,6950,18,0,2,0,1
"23060",130921,1,0.097995334,48,0,0.179691015,6666,4,0,2,0,0
"23061",130922,0,0.447449062,55,0,0.410426148,2416,6,0,1,0,0
"23062",130926,0,0.177641531,60,0,0.724568858,4000,11,0,2,0,2
"23063",130927,0,0.158256258,53,0,0.583252326,7200,23,0,3,0,2
"23064",130938,0,0.9999999,32,0,0.370089731,5014,9,0,1,0,0
"23065",130940,0,0,47,0,0.13134589,8016,4,0,1,0,0
"23066",130948,0,0.376703523,56,3,0.218746926,10166,11,0,1,0,0
"23067",130954,1,0.547351615,58,1,0.506438468,6134,12,1,1,0,1
"23068",130962,0,0.237908453,43,0,0.089363688,30000,13,0,0,0,2
"23069",130963,0,0.330546551,38,0,0.074011775,10700,3,0,0,0,0
"23070",130965,0,0.086249063,44,0,0.036609752,6500,4,0,0,0,2
"23071",130967,1,0,47,2,0.837223043,3384,4,1,1,1,3
"23072",130974,0,0.679862383,65,2,0.333903865,7010,13,0,1,0,1
"23073",130977,0,0.022729548,76,0,0.005451077,3668,2,0,0,0,0
"23074",130987,0,0.600618467,63,0,0.459058188,6667,11,0,2,0,0
"23075",130988,1,0.9999999,34,1,0.282810341,5066,4,0,1,0,3
"23076",130991,0,0.262521666,57,0,0.019664482,9000,2,0,0,0,0
"23077",131004,0,0.065316391,55,0,0.32110395,6050,8,0,1,0,2
"23078",131015,0,0.729211798,48,0,0.393338954,2371,4,0,1,0,2
"23079",131019,0,0.028351025,58,0,0.206003485,12625,9,0,1,0,0
"23080",131022,0,0.141930792,34,1,0.13679424,5277,6,0,0,0,1
"23081",131030,0,0.175807836,60,0,0.198255619,2980,5,0,0,0,1
"23082",131031,1,0,29,1,0.040060469,3968,1,2,0,0,1
"23083",131035,0,0.118508483,53,0,0.187373941,4957,7,0,1,0,2
"23084",131039,0,0.398058252,60,0,0.124937531,4001,4,0,0,0,0
"23085",131048,0,0.001399907,31,0,0.012818886,7878,3,0,0,0,2
"23086",131049,0,0.004611026,78,0,0.009985735,700,4,0,0,0,0
"23087",131068,1,1.263868066,51,2,0.081679742,6500,7,0,0,1,0
"23088",131076,1,0.9999999,36,2,0.211518684,2916,7,1,0,0,0
"23089",131079,1,0.696756974,57,0,1.40399556,900,15,0,0,5,0
"23090",131084,0,0.734308856,57,0,0.553383036,7108,12,0,1,0,0
"23091",131086,0,0.184822438,35,0,0.113221695,4000,7,0,0,0,0
"23092",131087,0,0.038390651,46,0,0.655768711,3700,8,0,2,0,2
"23093",131097,0,0.323971831,57,0,0.76834716,4700,21,0,2,0,1
"23094",131099,0,0.9999999,72,0,0,9433.11640310431,3,0,0,0,0.345515833839363
"23095",131102,0,0.552798812,42,0,0.269450064,5436,4,1,0,1,4
"23096",131105,0,0.993737172,52,0,0.53470437,3500,6,0,1,0,0
"23097",131110,0,0.9999999,71,1,0.12804344,5708,2,0,0,0,0
"23098",131120,0,0.410524457,69,0,0.819932289,4725,13,0,2,0,0
"23099",131125,0,0.243981355,60,0,0.300925926,8423,16,0,1,1,1
"23100",131129,0,0,32,0,0.238415689,5200,4,0,1,0,2
"23101",131136,0,0.955487598,37,2,0.206211034,8500,8,0,0,0,3
"23102",131138,0,0.72869415,29,0,0.025071555,27600,5,0,0,0,0
"23103",131140,0,0.691221813,60,0,0.367512044,11000,8,0,1,0,0
"23104",131157,1,0.439171217,48,0,0.804134106,3966,8,0,1,0,1
"23105",131161,1,0.9999999,31,1,0.294856601,4218,4,1,0,0,2
"23106",131164,0,0.827417258,66,2,1.063341251,2525,7,0,2,0,0
"23107",131172,0,0,31,0,0.550362409,4000,13,0,2,0,0
"23108",131178,0,0.9999999,29,0,0.001841621,3800,1,2,0,0,3
"23109",131179,0,0.04481627,59,0,0.223185121,15000,16,0,1,0,0
"23110",131180,0,0.419864661,61,1,0.452762466,7800,12,0,2,0,1
"23111",131181,1,0.143781241,38,4,0.311217184,4189,7,0,0,2,3
"23112",131184,0,0.037240646,66,0,0.453848261,3650,5,0,2,0,0
"23113",131185,1,0.509543935,50,2,0.304690778,11916,11,0,3,2,2
"23114",131191,0,0.093178283,79,0,0.480225173,6927,5,0,1,0,0
"23115",131192,0,0.133592557,33,0,0.089370177,4016,5,0,0,0,2
"23116",131197,0,0.299049292,39,0,0.820206981,5700,16,0,2,0,3
"23117",131203,0,0.00352768,59,0,0.291505157,15220,9,0,2,0,1
"23118",131206,0,0.407897491,44,0,0.572085583,5000,6,0,2,0,2
"23119",131209,1,0.14600857,56,1,0.381769705,6000,6,2,1,3,2
"23120",131219,0,0.213214744,52,0,0.451493985,5153,9,0,1,0,0
"23121",131221,1,0.023429246,57,1,0.284153534,10342,19,0,1,0,1
"23122",131228,0,0.60930452,54,0,0.959586968,5616,18,0,1,1,2
"23123",131230,0,0.088319648,54,0,0.222308632,9000,9,0,0,0,0
"23124",131233,0,0.9999999,28,0,0,3443.22633442379,0,3,0,0,0.482156246906738
"23125",131241,0,0.179735022,34,0,0.50059976,2500,7,0,1,0,2
"23126",131243,1,0.9999999,58,0,0.527492765,3800,4,0,2,0,3
"23127",131247,0,0.029438458,48,0,0.361862102,6250,15,0,2,0,0
"23128",131250,1,0.9999999,47,1,0.082516019,7646,1,0,0,0,0
"23129",131255,0,0.183080102,78,0,1.269992838,4188,16,0,2,0,0
"23130",131259,0,0.034508415,76,0,0.035240202,12655,9,0,0,0,1
"23131",131272,0,0.086172287,63,0,0.574820369,3200,13,0,1,0,0
"23132",131278,1,0.805534204,57,0,0.342270771,3020,13,1,1,0,0
"23133",131289,1,0.976003692,31,2,0.644055694,2800,2,1,1,0,1
"23134",131291,0,0.135926347,70,0,0.241362764,6251,7,0,2,1,0
"23135",131293,0,1.056381343,44,1,0.134394669,2700,3,0,0,0,0
"23136",131295,0,0.013297401,50,0,0.45939102,16190,11,0,4,0,0
"23137",131300,0,0.506671574,58,2,0.47569738,4731,13,0,1,0,1
"23138",131307,0,0.016454047,65,0,0.063270337,3650,9,0,0,0,0
"23139",131311,1,1.114968064,30,4,0.320020837,5758,8,2,2,0,0
"23140",131316,0,0.007436228,70,0,0.693359861,16083,14,0,8,0,0
"23141",131320,0,0.9999999,27,0,0.338028169,567,1,1,0,0,0
"23142",131328,0,0.265271773,32,1,0.74125175,5000,8,0,2,0,0
"23143",131333,0,0.000267107,88,0,0,9433,8,0,0,0,0
"23144",131349,0,0.63375575,53,0,1.56579678,1800,8,0,1,0,0
"23145",131351,0,0.81141916,45,0,0.418089525,6500,10,0,1,0,1
"23146",131360,1,0.657237937,43,0,0.542372881,5958,5,0,1,0,4
"23147",131361,0,0.049665893,57,0,1.042168675,2157,6,0,2,0,0
"23148",131363,0,0.329000714,65,0,0.824334053,4166,14,0,2,0,0
"23149",131364,0,0.014296034,47,0,0.256463401,9166,8,0,2,0,0
"23150",131365,0,0,43,0,0.080783843,5000,2,0,0,0,2
"23151",131366,0,0.332956482,41,0,0.784588695,6916,12,0,5,0,0
"23152",131373,0,0,74,0,0.101632789,3000,9,0,0,0,0
"23153",131393,0,0.081478464,45,0,0.066009852,6089,5,0,0,0,0
"23154",131397,1,0.850385371,39,0,0.225461963,8333,14,0,0,0,4
"23155",131415,0,0,34,0,0.592025106,5416,6,0,1,0,0
"23156",131419,0,0.30321742,63,0,0.225445582,15821,9,0,1,0,0
"23157",131422,0,0.04609347,55,0,0.306316134,9166,8,0,2,0,2
"23158",131426,0,0,67,0,1.087251518,8400,6,0,2,0,0
"23159",131436,0,0.725315288,52,1,0.016424661,4200,7,0,0,0,0
"23160",131445,1,0.908997811,45,0,1.419516097,5000,13,0,3,0,1
"23161",131446,0,0.002105017,27,0,0.143952016,3000,3,0,0,0,0
"23162",131454,0,0.357857129,65,1,0.145877975,17733,10,0,1,0,1
"23163",131458,0,0.542599969,57,2,0.585950885,1750,10,0,0,1,0
"23164",131460,0,0.165946444,51,0,0.315649496,7143,6,0,1,0,0
"23165",131465,0,0.006228968,45,0,0.245124245,10100,16,0,2,0,0
"23166",131469,1,0.775381378,28,0,0.07283987,3390,2,0,0,0,4
"23167",131472,0,0.011633789,41,0,0.752428109,5250,12,0,4,0,0
"23168",131482,0,0.529282357,62,0,0.196881324,8400,4,0,1,0,0
"23169",131488,0,0,44,0,0.349331649,9500,4,0,1,0,3
"23170",131496,0,0.085767226,66,0,0.29936538,13708,20,0,1,0,2
"23171",131499,1,0.579001899,39,1,0.596089758,4500,6,0,2,0,2
"23172",131512,0,0.324962144,52,0,0.557562077,3100,6,0,1,0,3
"23173",131514,1,0.9999999,30,0,0,2200,0,2,0,0,3
"23174",131517,0,0.019999074,32,0,0.573463268,1333,13,0,0,0,0
"23175",131524,0,0.118780598,45,2,0.279027494,4400,6,0,1,0,1
"23176",131533,1,0.9999999,42,0,0,5000,0,0,0,0,2
"23177",131539,1,0.270057665,74,1,0.524914005,10174,10,0,2,0,0
"23178",131542,1,0.77594089,51,0,0.954662304,4278,13,0,1,0,2
"23179",131548,0,0.319468053,52,0,0.027992002,3500,4,0,0,0,1
"23180",131558,0,0.002112577,38,0,0.558269136,6100,7,0,3,0,0
"23181",131565,0,0,87,0,0.431789737,3994,4,0,1,0,0
"23182",131567,0,0.82680866,41,1,0.453833154,6508,8,0,1,1,2
"23183",131571,0,0.469305054,31,1,0.26802749,9748,8,0,1,0,2
"23184",131573,1,0.265926906,69,0,0.204829309,1200,7,0,0,0,0
"23185",131574,0,0.132106916,55,0,0.19548371,12000,4,0,1,0,2
"23186",131575,0,3.23e-05,60,1,0.056588682,5000,15,0,0,1,0
"23187",131598,0,0.004913628,40,0,0.421082702,7000,18,0,2,0,4
"23188",131602,1,0.775446152,39,1,0.347950429,6293,12,0,0,0,3
"23189",131606,0,0.160447445,59,0,0.166417653,8700,7,0,1,0,2
"23190",131620,1,0,50,3,0.711269123,9281,7,0,1,0,2
"23191",131622,0,0.14791977,56,0,0.32939621,11344,16,0,3,0,0
"23192",131623,0,0.048100027,53,0,0.361607143,5375,11,0,1,0,0
"23193",131632,1,1.009840943,57,1,0.31874853,4250,4,5,0,0,1
"23194",131637,0,0.024023857,70,0,0.018397056,6250,13,0,0,0,0
"23195",131642,0,0,44,0,0.34939102,5500,6,0,1,0,0
"23196",131643,1,0.74768663,36,5,1.673687969,2800,11,0,2,2,0
"23197",131645,0,0.158539686,43,0,0.455997097,5510,11,0,1,0,1
"23198",131666,0,0.23148071,55,0,0.684239888,3584,11,0,1,0,2
"23199",131671,0,0.244791667,41,0,0.220235294,2124,5,0,0,0,0
"23200",131677,0,0.581416814,43,0,0.471588069,6000,7,0,2,0,0
"23201",131678,0,0.319065258,36,0,0.225386858,4458,6,0,0,0,0
"23202",131687,0,0.926991821,38,0,0.437269373,1625,6,0,0,0,0
"23203",131689,0,1.212624585,36,1,0.356738769,3004,5,4,0,2,1
"23204",131690,1,0.943813441,46,2,0.468424314,17750,19,0,2,1,1
"23205",131692,0,0.592145127,73,0,0.496424599,6292,6,0,1,0,0
"23206",131715,0,0.553829079,42,0,0.178955261,4000,3,0,0,1,0
"23207",131716,1,0.9999999,36,1,0.257020466,2100,6,0,0,0,1
"23208",131733,0,0,83,0,0.105157937,2500,7,0,0,0,0
"23209",131740,0,0.141514339,64,0,0.021195761,5000,3,0,0,0,0
"23210",131755,1,0.941360056,44,2,0.569692268,11600,11,0,1,0,4
"23211",131760,1,0.985061834,35,0,0.887100707,4100,8,0,3,0,3
"23212",131762,0,0.175782422,29,0,0.014419226,3744,4,0,0,0,0
"23213",131767,0,0.085179981,67,2,0.49255721,4500,5,0,1,0,0
"23214",131771,0,0.57691005,50,0,0.377803171,7000,7,0,2,0,2
"23215",131780,1,0.9999999,59,2,0.055234087,1900,2,3,0,1,0
"23216",131793,0,0.351712983,59,0,0.319335487,6500,6,0,1,0,0
"23217",131794,1,0,46,0,0.277835372,4822,7,0,1,0,4
"23218",131795,1,0.513915249,61,1,0.906885567,4080,16,0,2,0,2
"23219",131798,0,0.101386246,71,0,0.064100059,5116,7,0,0,0,0
"23220",131800,0,0.034080493,44,0,0.12720633,11500,6,0,1,0,5
"23221",131807,1,0.9999999,67,4,0.605428705,8583,6,0,1,0,0
"23222",131818,1,1.244592346,35,0,0.11453561,2400,5,1,0,1,0
"23223",131819,1,1.027255833,39,1,0.961810467,2827,8,1,1,1,0
"23224",131822,0,0,43,0,0.037403039,9410,3,0,0,0,0
"23225",131823,0,0,62,0,0.066320739,18500,8,0,3,0,2
"23226",131827,0,0.108754867,68,0,0.134580784,5557,13,0,1,0,0
"23227",131833,0,0.004436752,77,0,0.002817783,3193,5,0,0,0,0
"23228",131837,0,0.016344221,41,0,0.006493506,2771,5,0,0,0,4
"23229",131842,1,0.368712175,34,2,0.515596881,6667,11,0,2,0,2
"23230",131843,0,0.061099869,70,0,0.427797684,12000,17,0,2,0,0
"23231",131847,0,0.9999999,23,1,0.068931881,6150,4,1,0,0,0
"23232",131849,0,0.9999999,64,1,0.417674151,6947,9,0,2,0,1
"23233",131852,1,0.9999999,53,2,0.049512021,4200,2,1,0,0,0
"23234",131861,0,0.222108266,59,0,0.18062281,25400,10,0,1,0,1
"23235",131869,0,0.9999999,68,0,0.468416735,2437,6,0,0,0,1
"23236",131872,0,0.099151304,45,0,0.143570537,800,3,0,0,0,2
"23237",131900,0,0.927516474,47,0,0.988924051,7583,9,0,6,0,3
"23238",131935,0,0.126266675,45,0,0.218197978,9000,9,0,1,0,4
"23239",131938,0,0.731807131,48,0,0.315574454,11993,15,0,0,0,1
"23240",131940,0,0.289354006,52,1,1.022114511,3300,12,0,2,0,0
"23241",131945,0,0.255045513,64,0,0.405059494,10000,14,0,2,0,4
"23242",131946,0,0.28662653,75,0,0.210478128,9829,12,0,1,0,0
"23243",131954,0,0.989808084,33,0,0.372204101,8583,9,0,2,0,0
"23244",131961,0,0.00309071,72,0,0.294700941,15832,16,0,2,0,0
"23245",131962,1,0.410981697,54,0,0.00209958,3333,2,0,0,0,0
"23246",131966,0,0.980207546,40,1,0.340663735,2500,6,0,0,0,0
"23247",131979,1,0.72204872,37,4,0.235770751,5059,9,1,0,1,3
"23248",131980,0,0.009776691,49,0,0.105496946,1800,3,0,0,0,0
"23249",131989,1,0.889311069,57,0,0.273562537,6747,5,1,1,0,1
"23250",131990,0,0.008692897,75,0,0.071013845,6716,6,0,1,0,0
"23251",131993,0,0.609916233,41,0,0.331347729,2685,5,1,0,0,3
"23252",131996,0,0.613448406,47,0,1.057133635,3097,11,0,2,0,3
"23253",132011,0,0.631095207,50,0,0.47925956,7400,11,0,1,0,3
"23254",132012,0,0.441833651,66,0,0.9717083,13890,14,0,4,0,0
"23255",132037,1,0.222985697,62,0,0.387443833,15800,17,0,1,1,0
"23256",132039,1,1.049256506,63,3,1.196387615,3487,10,1,4,2,0
"23257",132040,0,0.65014209,30,0,0.204698825,4000,3,0,0,0,0
"23258",132042,0,0.002380386,27,0,0,1800,3,0,0,0,0
"23259",132047,0,0.9999999,73,0,0,4424.08896028598,2,0,0,0,0
"23260",132051,0,0.030895048,25,0,0.00234852,2128,1,0,0,0,0
"23261",132057,0,0.9999999,27,2,0.029650885,2090,5,1,0,1,0
"23262",132061,1,0.051049562,53,0,0.411961722,4179,12,1,2,0,1
"23263",132068,0,0.052617225,56,0,0.849670812,5467,7,0,2,0,0
"23264",132071,1,0.9999999,28,0,0,2108,0,1,0,0,0
"23265",132073,1,0.573883162,58,2,0.471960989,2870,6,4,1,0,0
"23266",132075,0,0.031789871,43,0,0.444923289,5800,12,0,2,0,3
"23267",132079,0,0.136089719,63,0,0.623223186,5416,12,0,1,0,0
"23268",132080,0,0.051130355,64,0,0.060715143,12500,8,0,0,0,0
"23269",132084,1,0.460512058,49,0,1.407615983,3728,8,0,1,0,0
"23270",132085,1,0.873321916,47,1,0.276965687,6498,11,0,1,0,6
"23271",132092,0,0.003845562,56,0,0.261111996,6276,9,0,1,0,0
"23272",132098,1,0.9999999,48,1,0.00538358,5200,0,1,0,0,0
"23273",132099,1,0.842768478,73,2,0.666940654,6082,19,2,6,1,0
"23274",132101,1,0.078122966,46,1,0.159613462,3000,7,0,0,0,0
"23275",132138,0,0,67,0,0.097385373,7916,18,0,1,0,0
"23276",132139,1,0.9999999,27,0,0.470725995,1280,3,2,0,1,0
"23277",132140,0,0.062223565,37,0,0.014562052,4600,5,0,0,0,0
"23278",132141,0,0.823634218,66,0,1.147142406,3166,11,0,1,0,0
"23279",132142,0,0.9999999,26,0,0,1436.35761972011,0,0,0,0,0.12683826148646
"23280",132157,0,0.501173893,49,0,0.371995422,7862,11,0,2,0,1
"23281",132160,0,0.014143949,87,0,0.004989695,9218,9,0,0,1,0
"23282",132163,0,0.025367887,63,0,0.002916424,12000,7,0,0,0,0
"23283",132164,1,0.246849694,48,0,0.525581912,18000,20,0,8,0,1
"23284",132184,0,0.036959409,46,0,0.16485365,8916,8,0,1,0,1
"23285",132188,0,0,72,1,0.316943015,5246,7,0,1,0,0
"23286",132206,0,0.183127417,48,0,0.378969654,4250,12,0,2,0,0
"23287",132210,0,0.129786655,49,0,0.469348491,22869,31,0,3,0,5
"23288",132212,0,0.985213017,60,0,0.569945625,4045,3,1,1,0,0
"23289",132213,0,0,57,0,0,8104,1,0,0,0,0
"23290",132243,0,0.491693301,37,2,1.55393586,2400,12,0,2,0,2
"23291",132246,0,0.280325547,51,0,0.425858047,3000,7,0,1,0,0
"23292",132247,0,0.637368132,37,0,0.099285879,4340,2,0,0,0,0
"23293",132249,0,0.012939447,56,0,0.439034992,4600,11,0,1,0,0
"23294",132250,0,0.109048442,49,1,0.462377588,8066,12,0,2,0,2
"23295",132251,1,0.9999999,25,0,0.2951438,2120,4,1,0,0,0
"23296",132252,0,3.65e-05,64,1,1.062812277,1400,10,0,1,0,0
"23297",132253,0,0.381911118,36,2,0.305927027,6056,9,0,1,0,0
"23298",132257,1,0.657526045,32,3,0.19842338,5200,7,0,0,0,0
"23299",132266,0,0.00266052,70,0,0.012684989,3783,15,0,0,0,0
"23300",132267,1,0.283079658,65,1,0.745110214,3220,2,2,1,1,3
"23301",132276,0,0.03566891,52,0,0.628330084,3077,6,0,1,0,1
"23302",132278,0,0.566891701,42,0,0.70368725,2250,10,0,0,0,2
"23303",132295,0,0,66,2,0.667295449,4240,17,0,2,0,0
"23304",132296,1,0.691191312,44,0,0.72510332,7500,20,0,4,0,5
"23305",132297,1,0.984641229,60,1,0.339076792,4700,8,3,1,4,0
"23306",132298,0,0.0389961,69,0,0.019992003,2500,3,0,0,0,0
"23307",132310,1,0.287972001,52,0,0.418877483,7500,8,0,1,0,3
"23308",132315,1,0.771467572,47,2,0.268178546,8333,9,0,0,0,1
"23309",132319,1,0.991641528,31,2,0.534246575,2700,10,0,0,0,1
"23310",132322,0,0.790515791,51,0,0.15921935,13270,8,0,1,0,2
"23311",132326,0,0.185355057,52,0,0.411736212,14450,14,0,2,0,1
"23312",132329,1,0.9999999,71,4,0.278454577,2872,4,1,1,2,0
"23313",132333,1,0.887946998,42,0,0.887868464,6750,19,0,2,0,2
"23314",132338,0,0.955758386,52,0,0.24948319,9190,13,0,2,0,4
"23315",132345,0,0.930669968,29,0,0.344267416,3200,6,1,0,0,3
"23316",132358,1,0.342119615,26,0,0.776931861,2626,8,0,1,0,0
"23317",132361,0,0.436067266,40,0,0.514075243,3800,4,0,1,0,2
"23318",132364,0,0.793480828,34,0,0.259721727,2802,17,0,0,0,2
"23319",132378,0,0.201519392,43,0,0.008121278,3693,2,0,0,0,1
"23320",132386,0,0.00869913,45,0,0.059242489,21200,9,0,1,0,3
"23321",132391,1,1.017329256,41,0,0.560799556,1800,15,0,1,1,0
"23322",132398,1,0.9999999,27,0,0.014520202,1583,1,0,0,0,1
"23323",132401,0,0,85,0,0,3949.32596758562,4,0,0,0,0
"23324",132414,1,0.976023976,31,1,0.036039768,7241,2,1,0,0,3
"23325",132421,0,0.126215625,72,0,0.555907349,6000,12,0,3,0,1
"23326",132424,0,0.615076933,63,0,0.158820841,4375,6,0,1,0,0
"23327",132426,1,0.266617293,26,0,0.133243607,5200,5,0,0,0,2
"23328",132433,0,0,61,0,0.912782649,2166,14,0,1,1,0
"23329",132435,0,0.233108003,30,0,0.529801325,1660,8,0,0,0,0
"23330",132437,1,0.673496148,41,0,0.234379339,3600,4,0,0,0,2
"23331",132440,1,0.833070188,40,1,0.141087672,5166,8,0,0,1,0
"23332",132443,0,0.294154061,64,0,0.238456891,11586,19,0,2,0,2
"23333",132462,1,0.823696051,55,0,0.271954674,6000,8,2,0,0,0
"23334",132464,0,0.373339159,46,0,0.304537142,11482,15,0,1,0,0
"23335",132468,0,0.811402324,26,0,0.266444629,1200,2,0,0,0,0
"23336",132475,0,0.037551817,55,0,0.202633085,1746,5,0,0,0,0
"23337",132480,0,0.129245308,68,0,0.246405309,8136,10,0,1,0,2
"23338",132488,0,0,48,1,0.309839389,6412,7,0,1,0,1
"23339",132503,0,0.14881565,78,0,0.186468922,6000,18,0,1,0,0
"23340",132511,0,0.08959552,63,0,0.22513089,4583,5,0,1,0,0
"23341",132522,0,0.366908746,36,0,0.147263176,5900,5,0,0,0,3
"23342",132526,1,0.413586414,52,0,0.019278607,1607,6,0,0,0,0
"23343",132527,0,0.142209743,29,0,0.164845385,4300,5,0,0,0,0
"23344",132536,1,1.21012152,36,1,0.314171457,4000,4,0,1,0,2
"23345",132542,0,0.230434321,50,1,0.429487179,5147,8,0,1,0,0
"23346",132549,1,0.61282342,63,0,0.073719284,2400,8,0,0,0,0
"23347",132561,0,0.121214756,38,0,0.074012704,3620,7,0,0,0,0
"23348",132569,0,0.064390557,45,2,0.609916782,5767,7,0,2,0,3
"23349",132573,1,0.939415882,45,0,0.1264058,10758,11,0,0,0,1
"23350",132574,0,0.009491418,31,0,0.601370117,5400,16,0,2,0,0
"23351",132575,1,0.9999999,32,0,0.012254112,3100,1,0,0,0,0
"23352",132578,0,0.028628571,75,0,0.136318242,6007,10,0,1,0,0
"23353",132582,1,0.234865214,31,0,0.89812671,4750,7,0,2,0,0
"23354",132595,0,0.580119771,56,0,0.535718647,8188,23,0,2,0,1
"23355",132602,0,0.484775761,56,0,0.560347786,8740,6,0,3,0,0
"23356",132608,0,0.785607196,49,0,0.171580391,5833,6,0,1,0,3
"23357",132619,0,0.9999999,38,0,0.001042753,3835,0,0,0,0,1
"23358",132623,0,0.416481487,42,0,0.361895757,8460,15,0,2,0,2
"23359",132628,1,0.482979732,52,1,0.602550845,2900,18,0,1,0,2
"23360",132635,1,0.9999999,24,0,0.233900814,1350,2,2,0,0,0
"23361",132642,0,0,73,0,0.17613731,6000,9,0,0,0,0
"23362",132646,0,0.08259714,71,0,0.233689979,7663,4,0,1,0,0
"23363",132648,1,1.013289037,38,0,0.002367798,3800,1,0,0,0,0
"23364",132654,0,0,72,0,0.511604235,4911,5,0,1,0,0
"23365",132655,0,0.118801576,56,0,0.108271892,9900,7,0,1,0,1
"23366",132658,0,0.042463153,66,0,0.059993183,8800,6,0,0,0,0
"23367",132662,0,0.025998143,35,0,0.085980893,4500,3,0,0,0,3
"23368",132663,0,0.001903726,60,0,0.000253133,7900,4,0,0,0,2
"23369",132666,0,0.163988287,44,0,0.308753676,4420,5,0,2,0,1
"23370",132667,0,0.03866198,49,0,0.338231722,8233,5,0,1,0,1
"23371",132669,0,0.34171155,38,0,0.271333629,11284,11,0,3,0,1
"23372",132687,0,0.506594638,50,0,0.355079395,5226,11,0,1,0,2
"23373",132694,1,0.650355354,31,0,0.062907857,3830,5,0,0,0,0
"23374",132695,0,0,68,0,0,4504.54209490238,3,0,0,0,0
"23375",132698,0,0.02691179,56,1,0.581260172,4300,12,0,1,0,2
"23376",132699,0,0.044118235,87,0,0.011075949,3159,2,0,0,0,0
"23377",132702,0,0.028659825,59,0,0.00629602,9370,9,0,0,0,0
"23378",132712,0,0.802274287,54,0,0.38308919,5392,8,0,1,0,1
"23379",132713,1,0.274302855,68,1,0.217156569,5000,7,0,1,0,1
"23380",132718,1,0.9999999,27,1,0.316675434,1900,7,0,0,0,1
"23381",132722,0,0,31,0,0.219289827,2083,3,0,0,0,0
"23382",132727,0,0,23,0,0.079100749,1200,1,0,0,1,0
"23383",132730,0,0.038730751,93,0,0.005395113,3150,3,0,0,0,0
"23384",132731,0,0.004156658,67,0,0.188128384,5171,11,0,1,0,0
"23385",132735,1,0.380227806,41,0,0.570040486,3704,9,0,0,0,0
"23386",132738,0,0.716802279,49,4,0.23737177,7700,7,0,1,1,4
"23387",132739,1,0.10719755,26,0,0.219237976,1600,8,0,0,1,0
"23388",132747,0,0,38,0,0.221375863,4200,5,0,0,0,0
"23389",132758,0,0.027389439,55,0,0.2176,10624,8,0,1,0,1
"23390",132789,0,0.032099465,66,0,0.271896933,10400,6,0,2,0,0
"23391",132790,0,0,48,0,0.21228319,9166,6,0,1,0,3
"23392",132792,0,0.617511868,54,0,0.444969406,12910,22,0,4,0,1
"23393",132802,0,0.060299494,58,0,0.048217417,17109,5,0,1,0,1
"23394",132803,0,0.561234083,29,0,0.142102616,3975,5,0,0,0,0
"23395",132804,1,1.093812375,36,0,0.370745836,1380,6,1,0,0,2
"23396",132806,1,0.415843069,52,0,0.313234338,20000,11,0,2,0,3
"23397",132817,0,0.337288362,45,1,0.01659292,4519,1,0,0,0,4
"23398",132819,0,0.154802825,63,1,0.484404159,3750,6,0,1,0,2
